latitude,longitude,elevation
33.35543,77.564776,5297.0
33.35543,77.565495,5297.0
33.35543,77.566213,5297.0
33.35543,77.566932,5286.0
33.35543,77.567651,5286.0
33.35543,77.568369,5286.0
33.35543,77.569088,5329.0
33.35543,77.569807,5329.0
33.35543,77.570525,5329.0
33.35543,77.571244,5325.0
33.35543,77.571963,5325.0
33.35543,77.572681,5325.0
33.35543,77.5734,5306.0
33.35543,77.574119,5306.0
33.35543,77.574837,5306.0
33.35543,77.575556,5170.0
33.35543,77.576274,5170.0
33.35543,77.576993,5170.0
33.35543,77.577712,5048.0
33.35543,77.57843,5048.0
33.35543,77.579149,5048.0
33.35543,77.579868,4836.0
33.35543,77.580586,4836.0
33.35543,77.581305,4887.0
33.35543,77.582024,4887.0
33.35543,77.582742,4887.0
33.35543,77.583461,4997.0
33.35543,77.58418,4997.0
33.35543,77.584898,4997.0
33.35543,77.585617,5051.0
33.35543,77.586336,5051.0
33.35543,77.587054,5051.0
33.35543,77.587773,5018.0
33.35543,77.588491,5018.0
33.35543,77.58921,5018.0
33.35543,77.589929,4978.0
33.35543,77.590647,4978.0
33.35543,77.591366,4978.0
33.35543,77.592085,4965.0
33.35543,77.592803,4965.0
33.35543,77.593522,4965.0
33.35543,77.594241,4871.0
33.35543,77.594959,4871.0
33.35543,77.595678,4871.0
33.35543,77.596397,4810.0
33.35543,77.597115,4810.0
33.35543,77.597834,4810.0
33.35543,77.598553,4753.0
33.35543,77.599271,4753.0
33.35543,77.59999,4753.0
33.35543,77.600709,4694.0
33.35543,77.601427,4694.0
33.35543,77.602146,4670.0
33.35543,77.602864,4670.0
33.35543,77.603583,4670.0
33.35543,77.604302,4667.0
33.35543,77.60502,4667.0
33.35543,77.605739,4667.0
33.35543,77.606458,4695.0
33.35543,77.607176,4695.0
33.35543,77.607895,4695.0
33.35543,77.608614,4668.0
33.35543,77.609332,4668.0
33.35543,77.610051,4668.0
33.35543,77.61077,4676.0
33.35543,77.611488,4676.0
33.35543,77.612207,4676.0
33.35543,77.612926,4677.0
33.35543,77.613644,4677.0
33.35543,77.614363,4677.0
33.35543,77.615081,4648.0
33.35543,77.6158,4648.0
33.35543,77.616519,4648.0
33.35543,77.617237,4605.0
33.35543,77.617956,4605.0
33.35543,77.618675,4605.0
33.35543,77.619393,4557.0
33.35543,77.620112,4557.0
33.35543,77.620831,4557.0
33.35543,77.621549,4546.0
33.35543,77.622268,4546.0
33.35543,77.622987,4550.0
33.35543,77.623705,4550.0
33.35543,77.624424,4550.0
33.35543,77.625143,4547.0
33.35543,77.625861,4547.0
33.35543,77.62658,4547.0
33.35543,77.627299,4556.0
33.35543,77.628017,4556.0
33.35543,77.628736,4556.0
33.35543,77.629454,4570.0
33.35543,77.630173,4570.0
33.35543,77.630892,4570.0
33.35543,77.63161,4595.0
33.35543,77.632329,4595.0
33.35543,77.633048,4595.0
33.35543,77.633766,4612.0
33.35543,77.634485,4612.0
33.35543,77.635204,4612.0
33.35543,77.635922,4637.0
33.356149,77.552559,5423.0
33.356149,77.553278,5423.0
33.356149,77.553996,5423.0
33.356149,77.554715,5505.0
33.356149,77.555434,5505.0
33.356149,77.556152,5505.0
33.356149,77.556871,5492.0
33.356149,77.55759,5492.0
33.356149,77.558308,5492.0
33.356149,77.559027,5497.0
33.356149,77.559746,5497.0
33.356149,77.560464,5440.0
33.356149,77.561183,5440.0
33.356149,77.561901,5440.0
33.356149,77.56262,5334.0
33.356149,77.563339,5334.0
33.356149,77.564057,5334.0
33.356149,77.564776,5297.0
33.356149,77.565495,5297.0
33.356149,77.566213,5297.0
33.356149,77.566932,5286.0
33.356149,77.567651,5286.0
33.356149,77.568369,5286.0
33.356149,77.569088,5329.0
33.356149,77.569807,5329.0
33.356149,77.570525,5329.0
33.356149,77.571244,5325.0
33.356149,77.571963,5325.0
33.356149,77.572681,5325.0
33.356149,77.5734,5306.0
33.356149,77.574119,5306.0
33.356149,77.574837,5306.0
33.356149,77.575556,5170.0
33.356149,77.576274,5170.0
33.356149,77.576993,5170.0
33.356149,77.577712,5048.0
33.356149,77.57843,5048.0
33.356149,77.579149,5048.0
33.356149,77.579868,4836.0
33.356149,77.580586,4836.0
33.356149,77.581305,4887.0
33.356149,77.582024,4887.0
33.356149,77.582742,4887.0
33.356149,77.583461,4997.0
33.356149,77.58418,4997.0
33.356149,77.584898,4997.0
33.356149,77.585617,5051.0
33.356149,77.586336,5051.0
33.356149,77.587054,5051.0
33.356149,77.587773,5018.0
33.356149,77.588491,5018.0
33.356149,77.58921,5018.0
33.356149,77.589929,4978.0
33.356149,77.590647,4978.0
33.356149,77.591366,4978.0
33.356149,77.592085,4965.0
33.356149,77.592803,4965.0
33.356149,77.593522,4965.0
33.356149,77.594241,4871.0
33.356149,77.594959,4871.0
33.356149,77.595678,4871.0
33.356149,77.596397,4810.0
33.356149,77.597115,4810.0
33.356149,77.597834,4810.0
33.356149,77.598553,4753.0
33.356149,77.599271,4753.0
33.356149,77.59999,4753.0
33.356149,77.600709,4694.0
33.356149,77.601427,4694.0
33.356149,77.602146,4670.0
33.356149,77.602864,4670.0
33.356149,77.603583,4670.0
33.356149,77.604302,4667.0
33.356149,77.60502,4667.0
33.356149,77.605739,4667.0
33.356149,77.606458,4695.0
33.356149,77.607176,4695.0
33.356149,77.607895,4695.0
33.356149,77.608614,4668.0
33.356149,77.609332,4668.0
33.356149,77.610051,4668.0
33.356149,77.61077,4676.0
33.356149,77.611488,4676.0
33.356149,77.612207,4676.0
33.356149,77.612926,4677.0
33.356149,77.613644,4677.0
33.356149,77.614363,4677.0
33.356149,77.615081,4648.0
33.356149,77.6158,4648.0
33.356149,77.616519,4648.0
33.356149,77.617237,4605.0
33.356149,77.617956,4605.0
33.356149,77.618675,4605.0
33.356149,77.619393,4557.0
33.356149,77.620112,4557.0
33.356149,77.620831,4557.0
33.356149,77.621549,4546.0
33.356149,77.622268,4546.0
33.356149,77.622987,4550.0
33.356149,77.623705,4550.0
33.356149,77.624424,4550.0
33.356149,77.625143,4547.0
33.356149,77.625861,4547.0
33.356149,77.62658,4547.0
33.356149,77.627299,4556.0
33.356149,77.628017,4556.0
33.356149,77.628736,4556.0
33.356149,77.629454,4570.0
33.356149,77.630173,4570.0
33.356149,77.630892,4570.0
33.356149,77.63161,4595.0
33.356149,77.632329,4595.0
33.356149,77.633048,4595.0
33.356149,77.633766,4612.0
33.356149,77.634485,4612.0
33.356149,77.635204,4612.0
33.356149,77.635922,4637.0
33.356149,77.636641,4637.0
33.356868,77.552559,5531.0
33.356868,77.553278,5531.0
33.356868,77.553996,5531.0
33.356868,77.554715,5447.0
33.356868,77.555434,5447.0
33.356868,77.556152,5447.0
33.356868,77.556871,5396.0
33.356868,77.55759,5396.0
33.356868,77.558308,5396.0
33.356868,77.559027,5386.0
33.356868,77.559746,5386.0
33.356868,77.560464,5409.0
33.356868,77.561183,5409.0
33.356868,77.561901,5409.0
33.356868,77.56262,5368.0
33.356868,77.563339,5368.0
33.356868,77.564057,5368.0
33.356868,77.564776,5314.0
33.356868,77.565495,5314.0
33.356868,77.566213,5314.0
33.356868,77.566932,5251.0
33.356868,77.567651,5251.0
33.356868,77.568369,5251.0
33.356868,77.569088,5201.0
33.356868,77.569807,5201.0
33.356868,77.570525,5201.0
33.356868,77.571244,5246.0
33.356868,77.571963,5246.0
33.356868,77.572681,5246.0
33.356868,77.5734,5226.0
33.356868,77.574119,5226.0
33.356868,77.574837,5226.0
33.356868,77.575556,5164.0
33.356868,77.576274,5164.0
33.356868,77.576993,5164.0
33.356868,77.577712,5063.0
33.356868,77.57843,5063.0
33.356868,77.579149,5063.0
33.356868,77.579868,4983.0
33.356868,77.580586,4983.0
33.356868,77.581305,4774.0
33.356868,77.582024,4774.0
33.356868,77.582742,4774.0
33.356868,77.583461,5008.0
33.356868,77.58418,5008.0
33.356868,77.584898,5008.0
33.356868,77.585617,4973.0
33.356868,77.586336,4973.0
33.356868,77.587054,4973.0
33.356868,77.587773,4898.0
33.356868,77.588491,4898.0
33.356868,77.58921,4898.0
33.356868,77.589929,4846.0
33.356868,77.590647,4846.0
33.356868,77.591366,4846.0
33.356868,77.592085,4848.0
33.356868,77.592803,4848.0
33.356868,77.593522,4848.0
33.356868,77.594241,4819.0
33.356868,77.594959,4819.0
33.356868,77.595678,4819.0
33.356868,77.596397,4777.0
33.356868,77.597115,4777.0
33.356868,77.597834,4777.0
33.356868,77.598553,4743.0
33.356868,77.599271,4743.0
33.356868,77.59999,4743.0
33.356868,77.600709,4705.0
33.356868,77.601427,4705.0
33.356868,77.602146,4659.0
33.356868,77.602864,4659.0
33.356868,77.603583,4659.0
33.356868,77.604302,4620.0
33.356868,77.60502,4620.0
33.356868,77.605739,4620.0
33.356868,77.606458,4634.0
33.356868,77.607176,4634.0
33.356868,77.607895,4634.0
33.356868,77.608614,4605.0
33.356868,77.609332,4605.0
33.356868,77.610051,4605.0
33.356868,77.61077,4590.0
33.356868,77.611488,4590.0
33.356868,77.612207,4590.0
33.356868,77.612926,4578.0
33.356868,77.613644,4578.0
33.356868,77.614363,4578.0
33.356868,77.615081,4574.0
33.356868,77.6158,4574.0
33.356868,77.616519,4574.0
33.356868,77.617237,4554.0
33.356868,77.617956,4554.0
33.356868,77.618675,4554.0
33.356868,77.619393,4564.0
33.356868,77.620112,4564.0
33.356868,77.620831,4564.0
33.356868,77.621549,4570.0
33.356868,77.622268,4570.0
33.356868,77.622987,4580.0
33.356868,77.623705,4580.0
33.356868,77.624424,4580.0
33.356868,77.625143,4604.0
33.356868,77.625861,4604.0
33.356868,77.62658,4604.0
33.356868,77.627299,4639.0
33.356868,77.628017,4639.0
33.356868,77.628736,4639.0
33.356868,77.629454,4599.0
33.356868,77.630173,4599.0
33.356868,77.630892,4599.0
33.356868,77.63161,4650.0
33.356868,77.632329,4650.0
33.356868,77.633048,4650.0
33.356868,77.633766,4669.0
33.356868,77.634485,4669.0
33.356868,77.635204,4669.0
33.356868,77.635922,4688.0
33.356868,77.636641,4688.0
33.357586,77.552559,5531.0
33.357586,77.553278,5531.0
33.357586,77.553996,5531.0
33.357586,77.554715,5447.0
33.357586,77.555434,5447.0
33.357586,77.556152,5447.0
33.357586,77.556871,5396.0
33.357586,77.55759,5396.0
33.357586,77.558308,5396.0
33.357586,77.559027,5386.0
33.357586,77.559746,5386.0
33.357586,77.560464,5409.0
33.357586,77.561183,5409.0
33.357586,77.561901,5409.0
33.357586,77.56262,5368.0
33.357586,77.563339,5368.0
33.357586,77.564057,5368.0
33.357586,77.564776,5314.0
33.357586,77.565495,5314.0
33.357586,77.566213,5314.0
33.357586,77.566932,5251.0
33.357586,77.567651,5251.0
33.357586,77.568369,5251.0
33.357586,77.569088,5201.0
33.357586,77.569807,5201.0
33.357586,77.570525,5201.0
33.357586,77.571244,5246.0
33.357586,77.571963,5246.0
33.357586,77.572681,5246.0
33.357586,77.5734,5226.0
33.357586,77.574119,5226.0
33.357586,77.574837,5226.0
33.357586,77.575556,5164.0
33.357586,77.576274,5164.0
33.357586,77.576993,5164.0
33.357586,77.577712,5063.0
33.357586,77.57843,5063.0
33.357586,77.579149,5063.0
33.357586,77.579868,4983.0
33.357586,77.580586,4983.0
33.357586,77.581305,4774.0
33.357586,77.582024,4774.0
33.357586,77.582742,4774.0
33.357586,77.583461,5008.0
33.357586,77.58418,5008.0
33.357586,77.584898,5008.0
33.357586,77.585617,4973.0
33.357586,77.586336,4973.0
33.357586,77.587054,4973.0
33.357586,77.587773,4898.0
33.357586,77.588491,4898.0
33.357586,77.58921,4898.0
33.357586,77.589929,4846.0
33.357586,77.590647,4846.0
33.357586,77.591366,4846.0
33.357586,77.592085,4848.0
33.357586,77.592803,4848.0
33.357586,77.593522,4848.0
33.357586,77.594241,4819.0
33.357586,77.594959,4819.0
33.357586,77.595678,4819.0
33.357586,77.596397,4777.0
33.357586,77.597115,4777.0
33.357586,77.597834,4777.0
33.357586,77.598553,4743.0
33.357586,77.599271,4743.0
33.357586,77.59999,4743.0
33.357586,77.600709,4705.0
33.357586,77.601427,4705.0
33.357586,77.602146,4659.0
33.357586,77.602864,4659.0
33.357586,77.603583,4659.0
33.357586,77.604302,4620.0
33.357586,77.60502,4620.0
33.357586,77.605739,4620.0
33.357586,77.606458,4634.0
33.357586,77.607176,4634.0
33.357586,77.607895,4634.0
33.357586,77.608614,4605.0
33.357586,77.609332,4605.0
33.357586,77.610051,4605.0
33.357586,77.61077,4590.0
33.357586,77.611488,4590.0
33.357586,77.612207,4590.0
33.357586,77.612926,4578.0
33.357586,77.613644,4578.0
33.357586,77.614363,4578.0
33.357586,77.615081,4574.0
33.357586,77.6158,4574.0
33.357586,77.616519,4574.0
33.357586,77.617237,4554.0
33.357586,77.617956,4554.0
33.357586,77.618675,4554.0
33.357586,77.619393,4564.0
33.357586,77.620112,4564.0
33.357586,77.620831,4564.0
33.357586,77.621549,4570.0
33.357586,77.622268,4570.0
33.357586,77.622987,4580.0
33.357586,77.623705,4580.0
33.357586,77.624424,4580.0
33.357586,77.625143,4604.0
33.357586,77.625861,4604.0
33.357586,77.62658,4604.0
33.357586,77.627299,4639.0
33.357586,77.628017,4639.0
33.357586,77.628736,4639.0
33.357586,77.629454,4599.0
33.357586,77.630173,4599.0
33.357586,77.630892,4599.0
33.357586,77.63161,4650.0
33.357586,77.632329,4650.0
33.357586,77.633048,4650.0
33.357586,77.633766,4669.0
33.357586,77.634485,4669.0
33.357586,77.635204,4669.0
33.357586,77.635922,4688.0
33.357586,77.636641,4688.0
33.358305,77.55184,5531.0
33.358305,77.552559,5531.0
33.358305,77.553278,5531.0
33.358305,77.553996,5531.0
33.358305,77.554715,5447.0
33.358305,77.555434,5447.0
33.358305,77.556152,5447.0
33.358305,77.556871,5396.0
33.358305,77.55759,5396.0
33.358305,77.558308,5396.0
33.358305,77.559027,5386.0
33.358305,77.559746,5386.0
33.358305,77.560464,5409.0
33.358305,77.561183,5409.0
33.358305,77.561901,5409.0
33.358305,77.56262,5368.0
33.358305,77.563339,5368.0
33.358305,77.564057,5368.0
33.358305,77.564776,5314.0
33.358305,77.565495,5314.0
33.358305,77.566213,5314.0
33.358305,77.566932,5251.0
33.358305,77.567651,5251.0
33.358305,77.568369,5251.0
33.358305,77.569088,5201.0
33.358305,77.569807,5201.0
33.358305,77.570525,5201.0
33.358305,77.571244,5246.0
33.358305,77.571963,5246.0
33.358305,77.572681,5246.0
33.358305,77.5734,5226.0
33.358305,77.574119,5226.0
33.358305,77.574837,5226.0
33.358305,77.575556,5164.0
33.358305,77.576274,5164.0
33.358305,77.576993,5164.0
33.358305,77.577712,5063.0
33.358305,77.57843,5063.0
33.358305,77.579149,5063.0
33.358305,77.579868,4983.0
33.358305,77.580586,4983.0
33.358305,77.581305,4774.0
33.358305,77.582024,4774.0
33.358305,77.582742,4774.0
33.358305,77.583461,5008.0
33.358305,77.58418,5008.0
33.358305,77.584898,5008.0
33.358305,77.585617,4973.0
33.358305,77.586336,4973.0
33.358305,77.587054,4973.0
33.358305,77.587773,4898.0
33.358305,77.588491,4898.0
33.358305,77.58921,4898.0
33.358305,77.589929,4846.0
33.358305,77.590647,4846.0
33.358305,77.591366,4846.0
33.358305,77.592085,4848.0
33.358305,77.592803,4848.0
33.358305,77.593522,4848.0
33.358305,77.594241,4819.0
33.358305,77.594959,4819.0
33.358305,77.595678,4819.0
33.358305,77.596397,4777.0
33.358305,77.597115,4777.0
33.358305,77.597834,4777.0
33.358305,77.598553,4743.0
33.358305,77.599271,4743.0
33.358305,77.59999,4743.0
33.358305,77.600709,4705.0
33.358305,77.601427,4705.0
33.358305,77.602146,4659.0
33.358305,77.602864,4659.0
33.358305,77.603583,4659.0
33.358305,77.604302,4620.0
33.358305,77.60502,4620.0
33.358305,77.605739,4620.0
33.358305,77.606458,4634.0
33.358305,77.607176,4634.0
33.358305,77.607895,4634.0
33.358305,77.608614,4605.0
33.358305,77.609332,4605.0
33.358305,77.610051,4605.0
33.358305,77.61077,4590.0
33.358305,77.611488,4590.0
33.358305,77.612207,4590.0
33.358305,77.612926,4578.0
33.358305,77.613644,4578.0
33.358305,77.614363,4578.0
33.358305,77.615081,4574.0
33.358305,77.6158,4574.0
33.358305,77.616519,4574.0
33.358305,77.617237,4554.0
33.358305,77.617956,4554.0
33.358305,77.618675,4554.0
33.358305,77.619393,4564.0
33.358305,77.620112,4564.0
33.358305,77.620831,4564.0
33.358305,77.621549,4570.0
33.358305,77.622268,4570.0
33.358305,77.622987,4580.0
33.358305,77.623705,4580.0
33.358305,77.624424,4580.0
33.358305,77.625143,4604.0
33.358305,77.625861,4604.0
33.358305,77.62658,4604.0
33.358305,77.627299,4639.0
33.358305,77.628017,4639.0
33.358305,77.628736,4639.0
33.358305,77.629454,4599.0
33.358305,77.630173,4599.0
33.358305,77.630892,4599.0
33.358305,77.63161,4650.0
33.358305,77.632329,4650.0
33.358305,77.633048,4650.0
33.358305,77.633766,4669.0
33.358305,77.634485,4669.0
33.358305,77.635204,4669.0
33.358305,77.635922,4688.0
33.358305,77.636641,4688.0
33.358305,77.63736,4688.0
33.359024,77.55184,5501.0
33.359024,77.552559,5441.0
33.359024,77.553278,5441.0
33.359024,77.553996,5441.0
33.359024,77.554715,5360.0
33.359024,77.555434,5360.0
33.359024,77.556152,5360.0
33.359024,77.556871,5287.0
33.359024,77.55759,5287.0
33.359024,77.558308,5287.0
33.359024,77.559027,5270.0
33.359024,77.559746,5270.0
33.359024,77.560464,5314.0
33.359024,77.561183,5314.0
33.359024,77.561901,5314.0
33.359024,77.56262,5292.0
33.359024,77.563339,5292.0
33.359024,77.564057,5292.0
33.359024,77.564776,5267.0
33.359024,77.565495,5267.0
33.359024,77.566213,5267.0
33.359024,77.566932,5234.0
33.359024,77.567651,5234.0
33.359024,77.568369,5234.0
33.359024,77.569088,5169.0
33.359024,77.569807,5169.0
33.359024,77.570525,5169.0
33.359024,77.571244,5135.0
33.359024,77.571963,5135.0
33.359024,77.572681,5135.0
33.359024,77.5734,5098.0
33.359024,77.574119,5098.0
33.359024,77.574837,5098.0
33.359024,77.575556,5009.0
33.359024,77.576274,5009.0
33.359024,77.576993,5009.0
33.359024,77.577712,4963.0
33.359024,77.57843,4963.0
33.359024,77.579149,4963.0
33.359024,77.579868,4972.0
33.359024,77.580586,4972.0
33.359024,77.581305,4977.0
33.359024,77.582024,4977.0
33.359024,77.582742,4977.0
33.359024,77.583461,4732.0
33.359024,77.58418,4732.0
33.359024,77.584898,4732.0
33.359024,77.585617,4735.0
33.359024,77.586336,4735.0
33.359024,77.587054,4735.0
33.359024,77.587773,4749.0
33.359024,77.588491,4749.0
33.359024,77.58921,4749.0
33.359024,77.589929,4727.0
33.359024,77.590647,4727.0
33.359024,77.591366,4727.0
33.359024,77.592085,4740.0
33.359024,77.592803,4740.0
33.359024,77.593522,4740.0
33.359024,77.594241,4726.0
33.359024,77.594959,4726.0
33.359024,77.595678,4726.0
33.359024,77.596397,4683.0
33.359024,77.597115,4683.0
33.359024,77.597834,4683.0
33.359024,77.598553,4661.0
33.359024,77.599271,4661.0
33.359024,77.59999,4661.0
33.359024,77.600709,4649.0
33.359024,77.601427,4649.0
33.359024,77.602146,4631.0
33.359024,77.602864,4631.0
33.359024,77.603583,4631.0
33.359024,77.604302,4606.0
33.359024,77.60502,4606.0
33.359024,77.605739,4606.0
33.359024,77.606458,4594.0
33.359024,77.607176,4594.0
33.359024,77.607895,4594.0
33.359024,77.608614,4622.0
33.359024,77.609332,4622.0
33.359024,77.610051,4622.0
33.359024,77.61077,4633.0
33.359024,77.611488,4633.0
33.359024,77.612207,4633.0
33.359024,77.612926,4629.0
33.359024,77.613644,4629.0
33.359024,77.614363,4629.0
33.359024,77.615081,4594.0
33.359024,77.6158,4594.0
33.359024,77.616519,4594.0
33.359024,77.617237,4562.0
33.359024,77.617956,4562.0
33.359024,77.618675,4562.0
33.359024,77.619393,4595.0
33.359024,77.620112,4595.0
33.359024,77.620831,4595.0
33.359024,77.621549,4646.0
33.359024,77.622268,4646.0
33.359024,77.622987,4650.0
33.359024,77.623705,4650.0
33.359024,77.624424,4650.0
33.359024,77.625143,4679.0
33.359024,77.625861,4679.0
33.359024,77.62658,4679.0
33.359024,77.627299,4710.0
33.359024,77.628017,4710.0
33.359024,77.628736,4710.0
33.359024,77.629454,4650.0
33.359024,77.630173,4650.0
33.359024,77.630892,4650.0
33.359024,77.63161,4672.0
33.359024,77.632329,4672.0
33.359024,77.633048,4672.0
33.359024,77.633766,4715.0
33.359024,77.634485,4715.0
33.359024,77.635204,4715.0
33.359024,77.635922,4749.0
33.359024,77.636641,4749.0
33.359024,77.63736,4749.0
33.359742,77.55184,5501.0
33.359742,77.552559,5441.0
33.359742,77.553278,5441.0
33.359742,77.553996,5441.0
33.359742,77.554715,5360.0
33.359742,77.555434,5360.0
33.359742,77.556152,5360.0
33.359742,77.556871,5287.0
33.359742,77.55759,5287.0
33.359742,77.558308,5287.0
33.359742,77.559027,5270.0
33.359742,77.559746,5270.0
33.359742,77.560464,5314.0
33.359742,77.561183,5314.0
33.359742,77.561901,5314.0
33.359742,77.56262,5292.0
33.359742,77.563339,5292.0
33.359742,77.564057,5292.0
33.359742,77.564776,5267.0
33.359742,77.565495,5267.0
33.359742,77.566213,5267.0
33.359742,77.566932,5234.0
33.359742,77.567651,5234.0
33.359742,77.568369,5234.0
33.359742,77.569088,5169.0
33.359742,77.569807,5169.0
33.359742,77.570525,5169.0
33.359742,77.571244,5135.0
33.359742,77.571963,5135.0
33.359742,77.572681,5135.0
33.359742,77.5734,5098.0
33.359742,77.574119,5098.0
33.359742,77.574837,5098.0
33.359742,77.575556,5009.0
33.359742,77.576274,5009.0
33.359742,77.576993,5009.0
33.359742,77.577712,4963.0
33.359742,77.57843,4963.0
33.359742,77.579149,4963.0
33.359742,77.579868,4972.0
33.359742,77.580586,4972.0
33.359742,77.581305,4977.0
33.359742,77.582024,4977.0
33.359742,77.582742,4977.0
33.359742,77.583461,4732.0
33.359742,77.58418,4732.0
33.359742,77.584898,4732.0
33.359742,77.585617,4735.0
33.359742,77.586336,4735.0
33.359742,77.587054,4735.0
33.359742,77.587773,4749.0
33.359742,77.588491,4749.0
33.359742,77.58921,4749.0
33.359742,77.589929,4727.0
33.359742,77.590647,4727.0
33.359742,77.591366,4727.0
33.359742,77.592085,4740.0
33.359742,77.592803,4740.0
33.359742,77.593522,4740.0
33.359742,77.594241,4726.0
33.359742,77.594959,4726.0
33.359742,77.595678,4726.0
33.359742,77.596397,4683.0
33.359742,77.597115,4683.0
33.359742,77.597834,4683.0
33.359742,77.598553,4661.0
33.359742,77.599271,4661.0
33.359742,77.59999,4661.0
33.359742,77.600709,4649.0
33.359742,77.601427,4649.0
33.359742,77.602146,4631.0
33.359742,77.602864,4631.0
33.359742,77.603583,4631.0
33.359742,77.604302,4606.0
33.359742,77.60502,4606.0
33.359742,77.605739,4606.0
33.359742,77.606458,4594.0
33.359742,77.607176,4594.0
33.359742,77.607895,4594.0
33.359742,77.608614,4622.0
33.359742,77.609332,4622.0
33.359742,77.610051,4622.0
33.359742,77.61077,4633.0
33.359742,77.611488,4633.0
33.359742,77.612207,4633.0
33.359742,77.612926,4629.0
33.359742,77.613644,4629.0
33.359742,77.614363,4629.0
33.359742,77.615081,4594.0
33.359742,77.6158,4594.0
33.359742,77.616519,4594.0
33.359742,77.617237,4562.0
33.359742,77.617956,4562.0
33.359742,77.618675,4562.0
33.359742,77.619393,4595.0
33.359742,77.620112,4595.0
33.359742,77.620831,4595.0
33.359742,77.621549,4646.0
33.359742,77.622268,4646.0
33.359742,77.622987,4650.0
33.359742,77.623705,4650.0
33.359742,77.624424,4650.0
33.359742,77.625143,4679.0
33.359742,77.625861,4679.0
33.359742,77.62658,4679.0
33.359742,77.627299,4710.0
33.359742,77.628017,4710.0
33.359742,77.628736,4710.0
33.359742,77.629454,4650.0
33.359742,77.630173,4650.0
33.359742,77.630892,4650.0
33.359742,77.63161,4672.0
33.359742,77.632329,4672.0
33.359742,77.633048,4672.0
33.359742,77.633766,4715.0
33.359742,77.634485,4715.0
33.359742,77.635204,4715.0
33.359742,77.635922,4749.0
33.359742,77.636641,4749.0
33.359742,77.63736,4749.0
33.360461,77.551122,5463.0
33.360461,77.55184,5463.0
33.360461,77.552559,5375.0
33.360461,77.553278,5375.0
33.360461,77.553996,5375.0
33.360461,77.554715,5296.0
33.360461,77.555434,5296.0
33.360461,77.556152,5296.0
33.360461,77.556871,5242.0
33.360461,77.55759,5242.0
33.360461,77.558308,5242.0
33.360461,77.559027,5175.0
33.360461,77.559746,5175.0
33.360461,77.560464,5216.0
33.360461,77.561183,5216.0
33.360461,77.561901,5216.0
33.360461,77.56262,5223.0
33.360461,77.563339,5223.0
33.360461,77.564057,5223.0
33.360461,77.564776,5196.0
33.360461,77.565495,5196.0
33.360461,77.566213,5196.0
33.360461,77.566932,5177.0
33.360461,77.567651,5177.0
33.360461,77.568369,5177.0
33.360461,77.569088,5162.0
33.360461,77.569807,5162.0
33.360461,77.570525,5162.0
33.360461,77.571244,5143.0
33.360461,77.571963,5143.0
33.360461,77.572681,5143.0
33.360461,77.5734,5125.0
33.360461,77.574119,5125.0
33.360461,77.574837,5125.0
33.360461,77.575556,5094.0
33.360461,77.576274,5094.0
33.360461,77.576993,5094.0
33.360461,77.577712,5051.0
33.360461,77.57843,5051.0
33.360461,77.579149,5051.0
33.360461,77.579868,4881.0
33.360461,77.580586,4881.0
33.360461,77.581305,4909.0
33.360461,77.582024,4909.0
33.360461,77.582742,4909.0
33.360461,77.583461,4932.0
33.360461,77.58418,4932.0
33.360461,77.584898,4932.0
33.360461,77.585617,4834.0
33.360461,77.586336,4834.0
33.360461,77.587054,4834.0
33.360461,77.587773,4736.0
33.360461,77.588491,4736.0
33.360461,77.58921,4736.0
33.360461,77.589929,4674.0
33.360461,77.590647,4674.0
33.360461,77.591366,4674.0
33.360461,77.592085,4657.0
33.360461,77.592803,4657.0
33.360461,77.593522,4657.0
33.360461,77.594241,4640.0
33.360461,77.594959,4640.0
33.360461,77.595678,4640.0
33.360461,77.596397,4639.0
33.360461,77.597115,4639.0
33.360461,77.597834,4639.0
33.360461,77.598553,4627.0
33.360461,77.599271,4627.0
33.360461,77.59999,4627.0
33.360461,77.600709,4612.0
33.360461,77.601427,4612.0
33.360461,77.602146,4613.0
33.360461,77.602864,4613.0
33.360461,77.603583,4613.0
33.360461,77.604302,4651.0
33.360461,77.60502,4651.0
33.360461,77.605739,4651.0
33.360461,77.606458,4701.0
33.360461,77.607176,4701.0
33.360461,77.607895,4701.0
33.360461,77.608614,4712.0
33.360461,77.609332,4712.0
33.360461,77.610051,4712.0
33.360461,77.61077,4702.0
33.360461,77.611488,4702.0
33.360461,77.612207,4702.0
33.360461,77.612926,4664.0
33.360461,77.613644,4664.0
33.360461,77.614363,4664.0
33.360461,77.615081,4597.0
33.360461,77.6158,4597.0
33.360461,77.616519,4597.0
33.360461,77.617237,4582.0
33.360461,77.617956,4582.0
33.360461,77.618675,4582.0
33.360461,77.619393,4633.0
33.360461,77.620112,4633.0
33.360461,77.620831,4633.0
33.360461,77.621549,4691.0
33.360461,77.622268,4691.0
33.360461,77.622987,4710.0
33.360461,77.623705,4710.0
33.360461,77.624424,4710.0
33.360461,77.625143,4736.0
33.360461,77.625861,4736.0
33.360461,77.62658,4736.0
33.360461,77.627299,4750.0
33.360461,77.628017,4750.0
33.360461,77.628736,4750.0
33.360461,77.629454,4697.0
33.360461,77.630173,4697.0
33.360461,77.630892,4697.0
33.360461,77.63161,4686.0
33.360461,77.632329,4686.0
33.360461,77.633048,4686.0
33.360461,77.633766,4744.0
33.360461,77.634485,4744.0
33.360461,77.635204,4744.0
